Date,Price,Share,Fund Flow,Bench,Return,asset,withdraw
2014-08-29,189.7447,864.232,1135.9518627950456,0.8253458393458393,8.042929747482889,90429.29747482888,-0.0005493637680860086
2014-08-28,189.2059,860.382,316.3241623118229,0.8201625781625782,8.017251398902172,90172.51398902171,0.0
2014-08-27,189.3099,857.932,-605.9936891325051,0.8211630591630591,8.022207873015747,90222.07873015746,0.0
2014-08-26,189.3855,860.482,587.1810541703016,0.8218903318903319,8.018607772967767,90186.07772967768,0.0
2014-08-25,189.2626,857.632,638.7451081715408,0.8207080327080326,8.012755229371251,90127.55229371252,-0.004464691410981381
2014-08-22,188.3078,858.282,784.9870185765321,0.8115228475228473,7.967287299135677,89672.87299135677,-0.0029156751439092243
2014-08-21,188.6008,852.482,-1273.509151964332,0.8143415103415103,7.981240067840142,89812.40067840142,0.0
2014-08-20,188.0525,861.432,936.7318572685763,0.8090668590668592,8.007503020505718,90075.03020505718,0.0
2014-08-19,187.5515,858.432,3074.3802330179897,0.8042472342472342,7.983505684584774,89835.05684584774,-0.0006301776609255461
2014-08-18,186.5778,846.132,2199.9063769868226,0.7948802308802307,7.936866550879737,89368.66550879736,-0.00893461137466045
2014-08-15,185.0274,841.032,-2734.7562937594193,0.779965367965368,7.862604136484863,88626.04136484863,-0.008732142596036163
2014-08-14,185.0652,855.332,2428.968741691846,0.7803290043290043,7.864414713925605,88644.14713925605,-0.013391067031153892
2014-08-13,184.1954,845.882,2355.785274719994,0.77196151996152,7.822752273238904,88227.52273238904,-0.02002432987370395
2014-08-12,182.957,838.432,-264.8868698000442,0.7600481000481,7.763434307561263,87634.34307561263,-0.018682572491550475
2014-08-11,183.2075,838.432,2706.122889753722,0.7624579124579125,7.775432975521736,87754.32975521736,-0.02149303196626473
2014-08-08,182.6828,825.732,3297.7843472159875,0.7574102934102932,7.75030043628477,87503.0043628477,-0.03268344922293065
2014-08-07,180.5936,816.732,-2472.5857140205626,0.7373121693121694,7.650230108528212,86502.30108528212,-0.027417118451939948
2014-08-06,181.5768,825.632,774.1861173713696,0.7467705627705626,7.697324281537137,86973.24281537137,-0.02772135725156577
2014-08-05,181.52,821.332,-4034.7584799852048,0.7462241462241462,7.694603625488616,86946.03625488616,-0.01820157523439525
2014-08-04,183.2973,835.082,-6994.409783009178,0.7633217893217893,7.779734294415351,87797.34294415351,-0.025239775634193884
2014-08-01,181.9833,879.232,-2391.9901980471623,0.7506810966810967,7.7167951738562275,87167.95173856227,-0.02225255770195056
2014-07-31,182.541,889.332,-4391.489421604318,0.756046176046176,7.743508375938284,87435.08375938285,-0.04118748112872661
2014-07-30,186.2185,895.032,207.9466156620183,0.7914237614237615,7.5741827869184375,85741.82786918437,-0.04104172415974394
2014-07-29,186.1902,893.732,5030.427830463072,0.7911515151515152,7.575486218892809,85754.86218892809,-0.03690335933368094
2014-07-28,186.9937,862.682,1157.5860263323702,0.7988811928811927,7.612493554278239,86124.93554278239,-0.037292731307358995
2014-07-25,186.9181,856.532,-763.5448406994983,0.7981539201539202,7.609011594657657,86090.11594657657,-0.03276447946532468
2014-07-24,187.7973,856.282,-77.47187711769948,0.8066118326118327,7.649505495430363,86495.05495430363,-0.03281340848318115
2014-07-23,187.7878,856.432,364.48247990862,0.8065204425204425,7.649067947594443,86490.67947594443,-0.03495546938070393
2014-07-22,187.3719,856.082,1749.3773742947087,0.8025194805194805,7.629912563914543,86299.12563914542,-0.0391427632246234
2014-07-21,186.5589,850.132,-1242.087490877515,0.7946984126984126,7.5924676806931926,85924.67680693192,-0.03734217536750872
2014-07-18,186.9085,854.882,-1327.5588849527994,0.798061568061568,7.608569441055042,86085.69441055042,-0.027403728815573514
2014-07-17,185.0179,870.482,-3201.544781625038,0.7798739778739778,7.697444018385996,86974.44018385996,-0.038334074748420544
2014-07-16,187.145,877.382,-3006.1788621274463,0.8003367003367003,7.5996993789409375,85996.99378940937,-0.03476156986581558
2014-07-15,186.4549,896.432,2672.713885954581,0.7936979316979318,7.631646510697909,86316.46510697909,-0.03656512916965138
2014-07-14,186.8046,880.132,-229.46178770478582,0.7970620490620489,7.615518178168061,86155.18178168061,-0.03168941920576118
2014-07-11,185.8687,885.482,817.155197129614,0.7880586820586819,7.659119223861132,86591.19223861131,-0.030356256028181927
2014-07-10,185.6135,881.982,-457.40929957455955,0.7856036556036554,7.671041038130735,86710.41038130735,-0.03417806261258527
2014-07-09,186.3509,880.632,1602.2637934839877,0.7926974506974506,7.636864525427815,86368.64525427815,-0.029827110531488454
2014-07-08,185.5189,875.632,1486.5660067616845,0.7846936026936027,7.6757729227486635,86757.72922748663,-0.03602594369844736
2014-07-07,186.7196,861.732,-741.6088592663582,0.7962443482443483,7.620339845277286,86203.39845277286,-0.03937019553903742
2014-07-03,187.3719,862.382,873.2685017154145,0.8025194805194805,7.590433866785824,85904.33866785825,-0.034622391825129384
2014-07-02,186.4549,861.632,-602.4469944520097,0.7936979316979318,7.632891110593385,86328.91110593385,-0.033641329146643195
2014-07-01,186.2658,865.432,1394.0038278475695,0.791878787878788,7.641664265475287,86416.64265475287,-0.027129848165818427
2014-06-30,185.0274,863.382,370.59497205683147,0.779965367965368,7.6998931966211375,86998.93196621137,-0.02762622013584015
2014-06-27,185.1219,860.632,206.14159557805397,0.7808744588744589,7.695454389328257,86954.54389328258,-0.025732131022958904
2014-06-26,184.7627,860.882,-679.3849524000252,0.7774189514189513,7.712392284848932,87123.92284848932,-0.02642876140704642
2014-06-25,184.895,863.632,1260.1017579056497,0.7786916786916788,7.706162666304611,87061.62666304612,-0.022008586713077816
2014-06-24,184.0631,860.382,-7.073862019751687,0.7706887926887925,7.745690086973684,87456.90086973684,-0.02786464668234989
2014-06-23,185.1786,854.932,-234.7440866177203,0.7814199134199132,7.693322259479313,86933.22259479313,-0.028162123500200087
2014-06-20,185.2353,855.632,2011.9255998661683,0.7819653679653679,7.690662072465775,86906.62072465775,-0.026186685870820292
2014-06-19,184.8603,846.182,-1640.689441948285,0.7783578643578642,7.708327427251087,87083.27427251087,-0.025068925386876217
2014-06-18,184.6486,855.732,2145.6544547365047,0.7763213083213082,7.718323002520185,87183.23002520185,-0.017885817157844652
2014-06-17,183.3079,849.982,1299.8529154093703,0.7634237614237612,7.78255796161984,87825.5796161984,-0.015148379214690366
2014-06-16,182.7998,844.932,958.2112319847802,0.7585358345358345,7.807037505670936,88070.37505670935,-0.014336208565194686
2014-06-13,182.6493,840.082,1194.980630105565,0.7570880230880231,7.814300343260023,88143.00343260024,-0.011322301530151124
2014-06-12,182.0942,835.782,-1167.439575551136,0.7517479557479557,7.841252212695003,88412.52212695003,-0.018272824964932766
2014-06-11,183.3926,835.932,-985.5826114060183,0.764238576238576,7.779097143563518,87790.97143563518,-0.02167403557804848
2014-06-10,184.0324,838.082,577.4271330563934,0.7703934583934583,7.748681811139623,87486.81811139623,-0.021573541537856178
2014-06-09,184.0135,834.732,-160.4992427454854,0.7702116402116401,7.749580479286572,87495.80479286572,-0.020546243283116383
2014-06-06,183.8207,836.182,444.3238662525255,0.7683569023569022,7.7587670958977,87587.670958977,-0.015864684977345056
2014-06-05,182.9504,837.432,1983.934312585072,0.759984607984608,7.800631940016084,88006.31940016084,-0.009403857131204507
2014-06-04,181.7649,831.682,441.88262454542564,0.7485800865800867,7.858407905407978,88584.07905407978,-0.007395643149873843
2014-06-03,181.3979,830.632,-436.7360848656099,0.745049543049543,7.876366362783403,88763.66362783403,-0.007884355795837794
2014-06-02,181.4873,832.332,-638.109714746417,0.7459095719095719,7.871996049010585,88719.96049010585,-0.006775994837985522
2014-05-30,181.285,836.482,1185.6667592289741,0.7439634439634439,7.881907568999599,88819.075689996,-0.005173220986782856
2014-05-29,180.9934,830.982,1026.8356442300428,0.7411582491582492,7.896240377234605,88962.40377234605,0.0
2014-05-28,180.0619,829.282,828.8339876731334,0.7321972101972102,7.94250191581987,89425.0191581987,0.0
2014-05-27,180.1936,823.782,2072.394696339412,0.7334641654641655,7.93597078844998,89359.7078844998,-0.005629093127971219
2014-05-23,179.0928,816.982,-583.1642318034428,0.7228744588744589,7.881381076917908,88813.81076917908,-0.009598963487994161
2014-05-22,178.3778,823.232,2537.9842708535434,0.7159961519961521,7.845923551713118,88459.23551713118,-0.012001984315711423
2014-05-21,177.945,810.682,553.8971557753976,0.7118326118326117,7.824460591001743,88244.60591001743,-0.02025598330481626
2014-05-20,176.4584,814.082,-1043.0145084485994,0.6975315055315056,7.750738693142387,87507.38693142387,-0.014039666024981967
2014-05-19,177.578,814.532,893.1747548214917,0.7083020683020683,7.806260714428096,88062.60714428096,-0.017643642039934182
2014-05-16,176.9289,812.182,-2226.5740639584255,0.70205772005772,7.774071232455468,87740.71232455468,-0.014224235904968796
2014-05-15,176.3173,827.332,-2403.444709816511,0.696174122174122,7.804612199343678,88046.12199343678,-0.02280413373407919
2014-05-14,177.8791,833.282,-1313.0603182049526,0.711198653198653,7.727979484433449,87279.7948443345,-0.027412236522275757
2014-05-13,178.7259,836.382,414.8706799148058,0.7193448773448773,7.686821485319896,86868.21485319897,-0.02830849836594118
2014-05-12,178.5612,834.532,1442.1011109841638,0.7177604617604618,7.678816380863117,86788.16380863117,-0.037652041690614646
2014-05-09,176.8442,834.182,1831.5289029599808,0.7012429052429052,7.595363045390785,85953.63045390786,-0.039111528190135636
2014-05-08,176.576,824.782,-564.8344423285162,0.6986628186628185,7.5823274108108905,85823.2741081089,-0.038061808034439926
2014-05-07,176.7689,826.782,1085.0209012328414,0.7005185185185185,7.591703152460635,85917.03152460635,-0.04369351041458225
2014-05-06,175.734,825.182,-1609.2452519335493,0.6905627705627706,7.541402711645077,85414.02711645077,-0.035296837525839786
2014-05-05,177.277,826.782,86.1836547605053,0.7054064454064453,7.616398924011882,86163.98924011883,-0.0371399698054361
2014-05-02,176.9383,827.582,-843.6145538368728,0.7021481481481481,7.599936696449577,85999.36696449577,-0.03578333302567993
2014-05-01,177.1876,830.882,-1955.0168444525334,0.7045464165464165,7.612053712485252,86120.53712485252,-0.03570659165601886
2014-04-30,177.1735,841.682,-1562.2599015254527,0.7044107744107743,7.612739140169847,86127.39140169846,-0.032821700318727
2014-04-29,176.6466,852.732,1519.1439374140464,0.6993419913419914,7.638506003575561,86385.06003575561,-0.03732944569354657
2014-04-28,175.8233,847.782,1956.502587018651,0.6914218374218373,7.59824436257741,85982.4436257741,-0.04034300460803786
2014-04-25,175.2729,838.982,-1798.9922818592167,0.686126984126984,7.571328284349083,85713.28284349083,-0.03240941655008389
2014-04-24,176.7219,841.982,-245.93777182951453,0.7000663780663781,7.642188381283759,86421.8838128376,-0.03436735380993505
2014-04-23,176.3643,844.782,-1287.2823256181146,0.6966262626262625,7.6247007548766925,86247.00754876692,-0.03210061436480538
2014-04-22,176.7783,849.782,-33.99314403400058,0.7006089466089466,7.6449464968580285,86449.46496858029,-0.027682107691384905
2014-04-21,175.9786,853.532,-882.2456117085821,0.6929158249158248,7.68441108827593,86844.1108827593,-0.031061323249048867
2014-04-17,175.367,861.232,1352.0675809405511,0.6870322270322269,7.654229089887549,86542.2908988755,-0.029679962110535585
2014-04-16,175.1177,854.432,2274.81979548643,0.6846339586339587,7.666566935445173,86665.66935445173,-0.01943219641301852
2014-04-15,173.3065,849.932,1833.3091275863117,0.6672101972101971,7.758096476100097,87580.96476100097,-0.026138621259124473
2014-04-14,172.1212,844.832,376.30669547166326,0.6558075998075996,7.69819698154495,86981.9698154495,-0.033752023159841604
2014-04-11,170.7756,848.982,-4477.765654773422,0.6428629148629148,7.6301966779311785,86301.96677931178,-0.024995139894577134
2014-04-10,172.3233,867.032,-5298.341440635471,0.6577518037518036,7.708410166265776,87084.10166265776,-0.04507972605826294
2014-04-09,176.0256,878.582,1747.1173283676326,0.6933679653679653,7.529021507306506,85290.21507306506,-0.034701929151458866
2014-04-08,174.1533,877.682,547.1519957979908,0.6753564213564214,7.621712442279776,86217.12442279776,-0.030706011283651247
2014-04-07,173.4383,877.832,699.8377770982624,0.6684781144781144,7.657402614921394,86574.02614921394,-0.04130068165483436
2014-04-04,175.3764,863.832,-1778.4762528883293,0.687122655122655,7.562774640288867,85627.74640288868,-0.05250250570475645
2014-04-03,177.4746,863.332,-320.070100501267,0.7073073593073593,7.46272377651521,84627.2377651521,-0.05375486688747144
2014-04-02,177.7098,863.682,678.8328794057015,0.7095699855699855,7.45153811447224,84515.3811447224,-0.050577205609815934
2014-04-01,177.117,862.432,4639.395803166844,0.7038672438672438,7.479919898920261,84799.1989892026,-0.056830680047253335
2014-03-31,175.9504,841.482,1308.0793129091035,0.6926445406445406,7.424066002602683,84240.66002602683,-0.06449662706677939
2014-03-28,174.5203,840.582,-522.4529607397562,0.6788869648869648,7.35559638394696,83555.9638394696,-0.06908622488379801
2014-03-27,173.6641,847.432,-1982.6603603328695,0.6706503126503125,7.314603664911205,83146.03664911205,-0.06711948412338664
2014-03-26,174.031,856.732,-2115.78740291344,0.6741798941798942,7.3321699211763525,83321.69921176352,-0.07378138405812118
2014-03-25,175.2918,862.332,634.1013663030171,0.6863088023088022,7.27266810791153,82726.6810791153,-0.06936461623720014
2014-03-24,174.4638,862.482,-3149.868564139557,0.6783434343434342,7.312117168493223,83121.17168493223,-0.07319745464086458
2014-03-21,175.1883,876.582,3756.281073291844,0.6853131313131312,7.277883565886856,82778.83565886856,-0.07676507814063693
2014-03-20,175.8679,851.532,1006.2582023748255,0.6918508898508897,7.24601877215499,82460.1877215499,-0.07135732524523442
2014-03-19,174.8497,850.432,-2564.520017658855,0.6820557960557961,7.294318972715923,82943.18972715923,-0.076279486487555
2014-03-18,175.7864,860.182,2502.11944728237,0.6910668590668589,7.250355910831298,82503.55910831298,-0.06963894669216719
2014-03-17,174.5406,851.682,1054.7220803405216,0.6790822510822512,7.3096669426320995,83096.669426321,-0.06114850380783321
2014-03-14,172.9763,852.982,-1058.3169969924493,0.6640336700336701,7.385500676550142,83855.00676550141,-0.06377749633039098
2014-03-13,173.4634,856.382,-1878.639098932501,0.6687195767195767,7.362019413894688,83620.19413894688,-0.07415894053802674
2014-03-12,175.4305,857.182,530.3938615660009,0.6876430976430975,7.2692959024769905,82692.95902476991,-0.07391129161062726
2014-03-11,175.3836,854.082,-1326.792358576291,0.6871919191919191,7.271507818053286,82715.07818053286,-0.07846628908558173
2014-03-10,176.2548,857.082,412.58660776892793,0.6955728715728714,7.230824137446894,82308.24137446894,-0.07895567149360372
2014-03-07,176.3485,853.982,1579.6808135974861,0.6964742664742665,7.226453141043092,82264.53141043092,-0.07856362318083165
2014-03-06,176.2735,845.082,313.70864092413103,0.6957527657527658,7.229954782575671,82299.54782575672,-0.07644839542360204
2014-03-05,175.8707,844.932,-902.8456018564757,0.6918778258778259,7.248847273945442,82488.47273945442,-0.07561087056378202
2014-03-04,175.7115,850.532,4254.894827988581,0.6903463203463203,7.256327759738064,82563.27759738064,-0.06243279086522169
2014-03-03,173.276,837.632,-3183.5749189908092,0.666916786916787,7.374029863506445,83740.29863506445,-0.05579315974302779
2014-02-28,174.5031,849.682,408.2717944186297,0.6787215007215006,7.4333327793488495,84333.3277934885,-0.058175007693471614
2014-02-27,174.0629,849.182,753.7808094627107,0.6744867724867726,7.412058927540663,84120.58927540663,-0.06309183012093289
2014-02-26,173.1542,848.982,-261.1117833345779,0.6657450697450698,7.368143550125624,83681.43550125624,-0.06314215085228025
2014-02-25,173.1449,850.232,610.7936062668741,0.6656556036556037,7.367694102552211,83676.94102552212,-0.06278774140031751
2014-02-24,173.2104,846.082,2367.4555389928573,0.6662857142857141,7.370859566644524,83708.59566644524,-0.0679572496507812
2014-02-21,172.255,836.732,-1742.8620341819478,0.657094757094757,7.32468728582321,83246.8728582321,-0.06689293912862704
2014-02-20,172.4517,845.582,1824.1338415142673,0.6589870129870128,7.334193343639362,83341.93343639362,-0.07236707718283908
2014-02-19,171.44,839.632,-2530.554650374892,0.6492544492544492,7.285300213529541,82853.0021352954,-0.06618357914156836
2014-02-18,172.5828,848.432,-308.55105627773446,0.6602481962481961,7.340529104593595,83405.29104593596,-0.06729821039507
2014-02-14,172.3768,850.932,2022.0084876169858,0.6582664742664742,7.330573599204031,83305.73599204031,-0.07241739791418644
2014-02-13,171.4307,843.532,1100.9005382310424,0.6491649831649832,7.284850765956129,82848.50765956129,-0.07718217598133992
2014-02-12,170.5501,841.132,872.332173926523,0.6406936026936025,7.24229339680054,82422.9339680054,-0.0776383090622631
2014-02-11,170.4658,836.132,4410.737650579977,0.6398826358826358,7.23821937202219,82382.1937202219,-0.08762291611122786
2014-02-10,168.6205,818.832,2763.207347742282,0.622130832130832,7.149040274471874,81490.40274471874,-0.08929594515774608
2014-02-07,168.3113,803.632,410.97793080855627,0.619156325156325,7.134097350848312,81340.97350848312,-0.10044658635782544
2014-02-06,166.2505,810.832,1493.5726930841338,0.5993314093314092,7.034503634795805,80345.03634795806,-0.11215454318465556
2014-02-05,164.0867,812.132,-926.1231471086503,0.5785156325156325,6.929932166048518,79299.32166048518,-0.11106480175526123
2014-02-04,164.2881,816.482,-366.87974144285545,0.5804531024531022,6.93966536403618,79396.6536403618,-0.11722286888929179
2014-02-03,163.15,824.132,-6392.299977445218,0.5695045695045695,6.884663613143634,78846.63613143635,-0.09689816317313404
2014-01-31,166.9063,843.582,-4818.666503097746,0.6056402116402114,7.06619693787579,80661.9693787579,-0.09157661056236233
2014-01-30,167.8898,867.032,2389.4355815279996,0.6151014911014911,7.113727226956557,81137.27226956557,-0.10110508453040379
2014-01-29,166.1288,861.532,-4174.762950877426,0.5981606541606542,7.028622154184593,80286.22154184592,-0.09238769417838122
2014-01-28,167.7399,877.832,1586.6324441199831,0.6136594516594517,7.106482905316286,81064.82905316286,-0.09776010860363304
2014-01-27,166.747,873.232,-1031.8936372273602,0.6041077441077441,7.0584983358925015,80584.98335892502,-0.0932999603402278
2014-01-24,167.5713,874.782,-8345.086548416875,0.612037518037518,7.098334855759584,80983.34855759583,-0.07353257025082083
2014-01-23,171.2246,904.532,-2734.01591645999,0.6471822991822992,7.274890427796957,82748.90427796957,-0.06587949042095265
2014-01-22,172.639,912.632,-1299.8415730183187,0.6607888407888408,7.343245121112498,83432.45121112498,-0.06527052001551803
2014-01-21,172.5266,920.432,-937.4742237643513,0.6597075517075517,7.348684236635541,83486.84236635541,-0.0624882236967268
2014-01-17,172.0161,928.282,-644.790699537436,0.6547965367965367,7.373534756401675,83735.34756401675,-0.06646174102754121
2014-01-16,172.7514,927.732,-1286.8843142720289,0.6618701298701297,7.338044657700263,83380.44657700263,-0.06767393098028351
2014-01-15,172.9763,933.632,309.3623280804022,0.6640336700336701,7.327217791353396,83272.17791353396,-0.06262115154339876
2014-01-14,172.0489,936.532,1692.9758603217779,0.6551120731120731,7.372347490308239,83723.47490308239,-0.052266721582148845
2014-01-13,170.1895,936.482,-3410.5461064479896,0.6372246272246272,7.464829719710343,84648.29719710343,-0.0647360615710012
2014-01-10,172.4892,943.432,822.7525622480025,0.6593477633477635,7.353457836790902,83534.57836790902,-0.06218245329294647
2014-01-09,172.0208,940.882,-476.5189974246023,0.6548417508417509,7.376265793139825,83762.65793139825,-0.061568872695901944
2014-01-08,171.9084,943.932,-151.49263412636355,0.6537604617604618,7.381746085318623,83817.46085318623,-0.06136407451770198
2014-01-07,171.8709,944.682,386.6079442615737,0.6533997113997114,7.383575272648907,83835.75272648907,-0.05556383131356202
2014-01-06,170.8218,947.882,-1603.824173841189,0.6433073593073593,7.435381062499313,84353.81062499313,-0.0582673185599466
2014-01-03,171.3136,954.182,201.79972055833787,0.6480384800384801,7.4112344384319835,84112.34438431983,-0.05844700602855757
2014-01-02,171.3463,952.482,-2209.2800997145823,0.6483530543530545,7.409629531377229,84096.2953137723,-0.06738532432415056
2013-12-31,173.0044,955.782,2149.867793896148,0.6643039923039923,7.329795527363911,83297.9552736391,-0.0629501171947554
2013-12-30,172.1894,947.482,203.80704939659336,0.6564636844636845,7.369409281546575,83694.09281546574,-0.06307742473671019
2013-12-27,172.2128,945.832,-609.7606678715965,0.6566887926887925,7.368272214093925,83682.72214093925,-0.063128559790948
2013-12-26,172.2222,948.982,875.6376459669555,0.6567792207792206,7.3678154932667805,83678.1549326678,-0.05836697311600836
2013-12-24,171.3557,948.332,665.1708844921377,0.6484434824434825,7.410344357997892,84103.44357997892,-0.05629887894144703
2013-12-23,170.981,946.182,1550.8155519797,0.6448388648388648,7.428815868316925,84288.15868316925,-0.05123014178495244
2013-12-20,170.0724,941.782,5766.515285558824,0.6360981240981239,7.4740880961691785,84740.88096169179,-0.045677654369293164
2013-12-19,169.0886,912.832,-3061.887308809877,0.6266339586339588,7.523681015996637,85236.81015996636,-0.046779618512790444
2013-12-18,169.2843,929.532,4983.734068008431,0.6285165945165945,7.513838648904175,85138.38648904175,-0.06278034058822235
2013-12-17,166.4427,915.132,-2190.713743971457,0.6011803751803751,7.370925668168654,83709.25668168654,-0.06573081158929417
2013-12-16,166.97,925.032,1462.727882290259,0.6062530062530062,7.344573069620348,83445.73069620348,-0.059893229624562117
2013-12-13,165.9396,921.632,-345.69703477586154,0.5963405483405484,7.396712356518452,83967.12356518452,-0.0599985816130868
2013-12-12,165.9582,923.282,-137.68623889386072,0.5965194805194806,7.395771388564913,83957.71388564912,-0.06309163921529881
2013-12-11,166.5079,920.732,-2201.0580438479956,0.6018075998075998,7.368145255229498,83681.45255229498,-0.07349723895663551
2013-12-10,168.3992,923.132,36.132929888000945,0.620001924001924,7.275205994840836,82752.05994840837,-0.07680535020504853
2013-12-09,169.0048,919.282,1451.6584482827166,0.6258278018278016,7.245659075840142,82456.59075840142,-0.0744521722417465
2013-12-06,168.5762,912.682,4056.2106088822766,0.6217046657046656,7.266676857122213,82666.76857122213,-0.0639901030910871
2013-12-05,166.7128,898.232,792.6726247125189,0.6037787397787396,7.360120482974424,83601.20482974424,-0.06808676382251178
2013-12-04,167.4489,889.232,-2708.2796520160628,0.6108600288600289,7.3235305095076,83235.30509507601,-0.06798324814583145
2013-12-03,167.4675,904.982,-998.0443642730534,0.611038961038961,7.3244550761513745,83244.55076151375,-0.07199279683739312
2013-12-02,168.1942,906.682,1058.1546642009926,0.6180298220298219,7.288643157650827,82886.43157650827,-0.06957669477046735
2013-11-29,168.6321,897.732,-1192.6144846785173,0.6222424242424243,7.31022295551981,83102.22955519811,-0.07019273157304284
2013-11-27,168.7439,903.882,644.5290241971088,0.6233179413179413,7.30472072535271,83047.2072535271,-0.06792308713648976
2013-11-26,168.334,901.932,1831.2266882618715,0.6193746993746994,7.3249924137245515,83249.92413724551,-0.067664916798858
2013-11-25,168.2874,890.982,1018.7142355881224,0.6189264069264068,7.3272983029409575,83272.98302940957,-0.06673583599154365
2013-11-22,168.4551,883.732,906.0857721531065,0.6205396825396824,7.335596535163948,83355.96535163948,-0.0713812400281153
2013-11-21,167.6166,882.432,3227.281729842827,0.6124733044733045,7.294105374048998,82941.05374048998,-0.0788138864866299
2013-11-20,166.275,869.832,-1490.0594585729996,0.5995670995670995,7.227719516265079,82277.1951626508,-0.07592359753507438
2013-11-19,166.7967,875.732,1343.5672889999696,0.6045858585858584,7.253534589316562,82535.34589316562,-0.0739108661260266
2013-11-18,167.16,865.482,-199.10379578714492,0.608080808080808,7.271511618336313,82715.11618336313,-0.07065880629362631
2013-11-15,167.747,863.332,-3317.0773193962814,0.6137277537277538,7.30055790524684,83005.5790524684,-0.06659760222163291
2013-11-14,167.0203,886.632,1256.1341965141764,0.6067368927368926,7.336831191950255,83368.31191950255,-0.06191709680752122
2013-11-13,166.1911,883.182,968.0124532913615,0.5987599807599808,7.37863586657219,83786.3586657219,-0.054328464186160774
2013-11-12,164.8681,884.082,-241.2624200900027,0.586032708032708,7.44641493944857,84464.1493944857,-0.05624449862345593
2013-11-11,165.2035,883.432,-440.5535149354546,0.5892592592592591,7.429301574730725,84293.01574730725,-0.05608506086871645
2013-11-08,165.1756,885.932,3094.640128130064,0.588990860990861,7.430725618262271,84307.25618262272,-0.04317668288794574
2013-11-07,162.9769,878.582,-2950.3481233148486,0.5678393458393458,7.546018838467954,85460.18838467954,-0.05512275658360555
2013-11-06,165.0638,885.032,2308.387456105469,0.5879153439153437,7.439320591233581,84393.2059123358,-0.05027365268656725
2013-11-05,164.2253,875.182,-351.5110491514206,0.5798489658489658,7.48263112988021,84826.3112988021,-0.053271632554463766
2013-11-04,164.747,874.232,1496.5464977675583,0.584867724867725,7.455854198371348,84558.54198371348,-0.04992898148615499
2013-11-01,164.1694,867.882,-3790.693227569398,0.5793112073112072,7.485709615238082,84857.09615238082,-0.047653627604786086
2013-10-31,163.7781,892.782,-854.3381529909966,0.5755468975468975,7.506032298419603,85060.32298419603,-0.050346868745178464
2013-10-30,164.2439,895.132,-1802.1928938684287,0.580027898027898,7.481977189069007,84819.77189069007,-0.05504064277069054
2013-10-29,165.0638,901.282,2009.4043355942704,0.5879153439153437,7.440054003745086,84400.54003745086,-0.04997307644642679
2013-10-28,164.188,893.532,467.69598621770274,0.5794901394901393,7.485315774124029,84853.15774124028,-0.04845922252367452
2013-10-25,163.9272,891.782,131.2037148436939,0.5769812409812409,7.4988369999461355,84988.36999946136,-0.044092722801131634
2013-10-24,163.1818,894.732,431.4520729649812,0.5698104858104859,7.537837083054108,85378.37083054108,-0.04090658536432956
2013-10-23,162.6415,894.732,-605.3047482540132,0.5646127946127947,7.566294573658583,85662.94573658583,-0.045477571239411874
2013-10-22,163.4241,893.832,-389.1960618265148,0.5721414141414142,7.52546809012688,85254.6809012688,-0.039917376061413545
2013-10-21,162.4831,901.082,-472.8980791467184,0.5630889850889851,7.575129853053136,85751.29853053136,-0.039983554792543785
2013-10-18,162.4719,903.732,-319.81763318696176,0.562981240981241,7.574538767245725,85745.38767245725,-0.033466279537313626
2013-10-17,161.3837,911.482,1621.9830278987356,0.5525127465127465,7.632748842304081,86327.4884230408,-0.026963275421513444
2013-10-16,160.3123,907.132,6680.820155066263,0.5422058682058681,7.690831452422742,86908.31452422742,-0.013181260402909567
2013-10-15,158.1042,877.232,-1636.9006381371873,0.5209639249639249,7.81392770005238,88139.2770005238,-0.02028828350711509
2013-10-14,159.2595,880.832,2063.1960427028534,0.532077922077922,7.75045019877525,87504.5019877525,-0.016359949108974425
2013-10-11,158.626,871.032,1647.5736562097154,0.525983645983646,7.785536738964969,87855.36738964969,-0.009980523766083604
2013-10-10,157.6104,865.882,5996.17185534256,0.5162135642135641,7.842515585721648,88425.15585721648,-0.03087257643490493
2013-10-09,154.2844,845.382,-538.0995284047385,0.4842174122174122,7.655914911920235,86559.14911920235,-0.03016929275758662
2013-10-08,154.1726,849.182,-3946.2969208937866,0.483141895141895,7.662196401352673,86621.96401352673,-0.04133421326661224
2013-10-07,155.9893,864.282,-2286.7413677383156,0.5006185666185664,7.562475147393144,85624.75147393144,-0.04955092230425562
2013-10-04,157.3496,871.032,-431.7862996160111,0.5137046657046658,7.489086310635012,84890.86310635012,-0.04229483681415347
2013-10-03,156.1664,880.082,-2353.5480493441573,0.5023222703222704,7.553895186195352,85538.95186195352,-0.0510450768556836
2013-10-02,157.6198,886.582,2358.9287832280097,0.5163039923039923,7.4757410328645815,84757.41032864581,-0.05194044320164637
2013-10-01,157.7688,870.482,2501.85595936593,0.5177373737373737,7.467743926687211,84677.43926687211,-0.04437565436813784
2013-09-30,156.5297,861.082,-1840.1171542923548,0.5058172198172197,7.535310035000001,85353.10035000001,-0.04943511176737936
2013-09-27,157.3673,867.882,-751.6418127381476,0.5138749398749398,7.490120690767831,84901.20690767831,-0.05378985377608747
2013-09-26,158.0949,868.332,477.0215024687059,0.5208744588744588,7.451225623541193,84512.25623541193,-0.05013730819899298
